shipment_id,order_id,shipment_date,delivery_date,shipping_company,shipping_status
483,483,2025-02-03,2025-02-07,XpressBees,Returned
484,484,2025-08-26,2025-08-27,Delhivery,Out for Delivery
485,485,2025-03-17,2025-03-20,Ekart,Delivered
486,486,2025-06-23,2025-06-26,Shadowfax,Returned
487,487,2024-05-22,2024-05-25,India Post,Returned
488,488,2025-11-06,2025-11-09,XpressBees,Shipped
489,489,2024-11-06,2024-11-07,Blue Dart,Shipped
490,490,2025-07-24,2025-07-27,Ekart,Returned
491,491,2025-06-22,2025-06-27,Ekart,Returned
492,492,2024-09-02,2024-09-08,Ekart,Processing
493,493,2024-01-01,2024-01-05,DTDC,Out for Delivery
494,494,2025-07-03,2025-07-09,XpressBees,Processing
495,495,2024-12-24,2024-12-27,India Post,Returned
496,496,2024-10-07,2024-10-09,Delhivery,Out for Delivery
497,497,2025-06-15,2025-06-21,Blue Dart,Out for Delivery
498,498,2024-02-06,2024-02-10,Delhivery,Processing
499,499,2025-05-31,2025-06-06,Delhivery,Delivered
500,500,2025-10-03,2025-10-08,XpressBees,Shipped
501,501,2025-09-06,2025-09-09,Ekart,Out for Delivery
502,502,2025-06-09,2025-06-16,Shadowfax,Processing
503,503,2024-11-19,2024-11-26,India Post,Delivered
504,504,2024-05-08,2024-05-15,XpressBees,Out for Delivery
505,505,2025-04-15,2025-04-16,India Post,Returned
506,506,2024-03-28,2024-03-29,India Post,Delivered
507,507,2025-11-16,2025-11-23,India Post,Processing
508,508,2025-10-05,2025-10-07,DTDC,Out for Delivery
509,509,2024-08-15,2024-08-21,XpressBees,Returned
510,510,2025-08-25,2025-08-30,India Post,Returned
511,511,2024-11-11,2024-11-16,Delhivery,Shipped
512,512,2025-06-14,2025-06-20,XpressBees,Out for Delivery
513,513,2024-01-07,2024-01-13,Delhivery,Returned
514,514,2024-08-08,2024-08-09,Delhivery,Returned
515,515,2025-04-02,2025-04-05,Delhivery,Delivered
516,516,2024-08-17,2024-08-20,DTDC,Delivered
517,517,2025-01-13,2025-01-17,XpressBees,Shipped
518,518,2024-01-23,2024-01-25,XpressBees,Out for Delivery
519,519,2025-08-13,2025-08-16,XpressBees,Delivered
520,520,2024-06-24,2024-06-30,Shadowfax,Processing
521,521,2024-11-05,2024-11-06,Blue Dart,Delivered
522,522,2024-03-17,2024-03-24,Delhivery,Returned
523,523,2025-10-02,2025-10-08,Delhivery,Processing
524,524,2024-03-28,2024-04-03,India Post,Processing
525,525,2024-12-06,2024-12-11,Shadowfax,Delivered
526,526,2025-06-05,2025-06-12,India Post,Processing
527,527,2024-09-13,2024-09-15,Shadowfax,Processing
528,528,2025-01-23,2025-01-29,India Post,Returned
529,529,2024-05-25,2024-05-30,Shadowfax,Delivered
530,530,2024-09-14,2024-09-16,Shadowfax,Out for Delivery
531,531,2024-04-05,2024-04-09,Ekart,Shipped
532,532,2025-02-20,2025-02-26,Ekart,Out for Delivery
533,533,2025-03-01,2025-03-06,Delhivery,Processing
534,534,2024-08-28,2024-09-02,XpressBees,Shipped
535,535,2024-05-17,2024-05-21,XpressBees,Processing
536,536,2024-12-26,2025-01-01,Delhivery,Returned
537,537,2024-08-27,2024-08-30,Delhivery,Returned
538,538,2024-06-29,2024-06-30,Shadowfax,Processing
539,539,2025-11-20,2025-11-22,DTDC,Shipped
540,540,2024-12-24,2024-12-31,DTDC,Delivered
541,541,2024-04-02,2024-04-06,Ekart,Out for Delivery
542,542,2024-05-20,2024-05-23,Shadowfax,Returned
543,543,2025-05-25,2025-06-01,Blue Dart,Returned
544,544,2024-01-09,2024-01-15,Shadowfax,Returned
545,545,2024-01-09,2024-01-16,DTDC,Returned
546,546,2024-09-25,2024-09-30,India Post,Returned
547,547,2025-03-04,2025-03-07,DTDC,Returned
548,548,2024-03-04,2024-03-05,DTDC,Processing
549,549,2025-06-04,2025-06-08,Blue Dart,Shipped
550,550,2024-04-02,2024-04-07,India Post,Out for Delivery
551,551,2025-04-26,2025-04-30,Shadowfax,Returned
552,552,2025-01-27,2025-01-31,India Post,Processing
553,553,2024-08-24,2024-08-29,Ekart,Processing
554,554,2025-04-13,2025-04-20,Blue Dart,Delivered
555,555,2025-01-04,2025-01-08,XpressBees,Processing
556,556,2025-07-04,2025-07-10,India Post,Delivered
557,557,2025-05-07,2025-05-14,India Post,Processing
558,558,2024-09-11,2024-09-13,XpressBees,Delivered
559,559,2024-08-26,2024-08-27,DTDC,Processing
560,560,2024-03-25,2024-03-30,Delhivery,Shipped
561,561,2024-08-27,2024-08-29,Shadowfax,Returned
562,562,2024-10-30,2024-11-03,Ekart,Returned
563,563,2024-06-27,2024-07-02,Blue Dart,Out for Delivery
564,564,2024-04-30,2024-05-02,Shadowfax,Returned
565,565,2024-04-08,2024-04-15,India Post,Shipped
566,566,2025-04-20,2025-04-21,XpressBees,Processing
567,567,2024-12-02,2024-12-09,Ekart,Delivered
568,568,2025-05-06,2025-05-13,India Post,Processing
569,569,2024-06-01,2024-06-06,Ekart,Out for Delivery
570,570,2024-07-16,2024-07-18,India Post,Returned
571,571,2024-10-23,2024-10-28,Delhivery,Shipped
572,572,2024-09-27,2024-10-02,Ekart,Out for Delivery
573,573,2025-11-02,2025-11-03,India Post,Out for Delivery
574,574,2025-10-22,2025-10-29,DTDC,Shipped
575,575,2025-05-08,2025-05-14,XpressBees,Shipped
576,576,2025-11-17,2025-11-20,India Post,Processing
577,577,2025-07-17,2025-07-19,Ekart,Delivered
578,578,2024-08-01,2024-08-02,India Post,Returned
579,579,2024-02-13,2024-02-18,India Post,Out for Delivery
580,580,2025-08-29,2025-09-02,Blue Dart,Shipped
581,581,2024-06-10,2024-06-11,Shadowfax,Delivered
582,582,2024-08-11,2024-08-13,XpressBees,Delivered
583,583,2024-10-26,2024-10-28,Ekart,Processing
584,584,2025-06-28,2025-07-02,Shadowfax,Out for Delivery
585,585,2024-10-06,2024-10-13,Delhivery,Delivered
586,586,2024-05-18,2024-05-24,DTDC,Delivered
587,587,2024-09-12,2024-09-18,XpressBees,Shipped
588,588,2025-04-14,2025-04-15,Shadowfax,Returned
589,589,2025-06-14,2025-06-15,Blue Dart,Returned
590,590,2024-10-24,2024-10-26,Blue Dart,Shipped
591,591,2025-04-14,2025-04-20,DTDC,Delivered
592,592,2025-02-28,2025-03-01,Delhivery,Delivered
593,593,2025-03-14,2025-03-17,DTDC,Returned
594,594,2025-01-26,2025-01-30,Ekart,Delivered
595,595,2025-10-06,2025-10-07,Blue Dart,Processing
596,596,2024-10-13,2024-10-16,DTDC,Returned
597,597,2024-09-19,2024-09-25,Ekart,Returned
598,598,2025-10-24,2025-10-28,Blue Dart,Returned
599,599,2025-02-19,2025-02-20,Blue Dart,Processing
600,600,2025-10-22,2025-10-25,Delhivery,Delivered
601,601,2025-09-21,2025-09-24,Blue Dart,Delivered
602,602,2024-11-17,2024-11-23,Blue Dart,Out for Delivery
603,603,2025-04-14,2025-04-21,Blue Dart,Returned
604,604,2024-11-23,2024-11-28,Blue Dart,Returned
605,605,2025-05-23,2025-05-26,DTDC,Processing
606,606,2025-07-07,2025-07-14,DTDC,Returned
607,607,2024-07-04,2024-07-07,XpressBees,Processing
608,608,2025-09-04,2025-09-07,Ekart,Returned
609,609,2025-04-07,2025-04-10,Ekart,Returned
610,610,2024-12-08,2024-12-15,DTDC,Delivered
611,611,2025-11-06,2025-11-12,Ekart,Delivered
612,612,2024-11-14,2024-11-19,India Post,Out for Delivery
613,613,2025-04-15,2025-04-19,Delhivery,Out for Delivery
614,614,2025-07-22,2025-07-23,Blue Dart,Processing
615,615,2025-07-26,2025-07-29,Delhivery,Shipped
616,616,2024-09-06,2024-09-12,Ekart,Out for Delivery
617,617,2025-06-09,2025-06-15,Shadowfax,Returned
618,618,2025-07-02,2025-07-08,XpressBees,Shipped
619,619,2024-09-13,2024-09-15,Delhivery,Delivered
620,620,2024-10-25,2024-10-26,India Post,Out for Delivery
621,621,2024-06-03,2024-06-09,Shadowfax,Returned
622,622,2024-04-11,2024-04-14,Ekart,Out for Delivery
623,623,2024-07-02,2024-07-06,India Post,Delivered
624,624,2024-12-09,2024-12-16,India Post,Delivered
625,625,2025-03-23,2025-03-24,Blue Dart,Processing
626,626,2024-08-28,2024-08-29,XpressBees,Delivered
627,627,2024-06-19,2024-06-24,Shadowfax,Processing
628,628,2024-12-31,2025-01-03,DTDC,Processing
629,629,2024-01-17,2024-01-18,DTDC,Returned
630,630,2025-07-31,2025-08-02,Shadowfax,Out for Delivery
631,631,2025-03-08,2025-03-15,Ekart,Out for Delivery
632,632,2024-11-22,2024-11-29,Blue Dart,Out for Delivery
633,633,2024-06-16,2024-06-22,XpressBees,Shipped
634,634,2024-07-04,2024-07-11,Ekart,Returned
635,635,2025-09-20,2025-09-21,DTDC,Returned
636,636,2024-11-16,2024-11-20,Ekart,Out for Delivery
637,637,2025-06-08,2025-06-10,Shadowfax,Processing
638,638,2025-04-10,2025-04-14,Blue Dart,Shipped
639,639,2024-09-15,2024-09-20,XpressBees,Out for Delivery
640,640,2024-06-25,2024-06-29,Shadowfax,Out for Delivery
641,641,2025-10-02,2025-10-08,Delhivery,Returned
642,642,2024-03-12,2024-03-13,XpressBees,Out for Delivery
643,643,2024-02-07,2024-02-13,Delhivery,Delivered
644,644,2024-11-03,2024-11-07,XpressBees,Delivered
645,645,2025-03-25,2025-03-28,Shadowfax,Returned
646,646,2024-04-07,2024-04-10,XpressBees,Out for Delivery
647,647,2024-06-27,2024-06-28,DTDC,Shipped
648,648,2024-04-03,2024-04-10,Shadowfax,Shipped
649,649,2024-07-05,2024-07-09,Blue Dart,Out for Delivery
650,650,2024-11-17,2024-11-18,India Post,Delivered
651,651,2025-04-08,2025-04-10,Shadowfax,Processing
652,652,2025-03-22,2025-03-27,XpressBees,Processing
653,653,2024-03-10,2024-03-14,DTDC,Delivered
654,654,2024-11-09,2024-11-13,Blue Dart,Shipped
655,655,2024-03-17,2024-03-24,Ekart,Delivered
656,656,2024-10-22,2024-10-23,XpressBees,Delivered
657,657,2024-04-16,2024-04-23,Ekart,Shipped
658,658,2025-02-02,2025-02-04,India Post,Delivered
659,659,2025-07-27,2025-07-30,DTDC,Delivered
660,660,2025-06-14,2025-06-20,XpressBees,Returned
661,661,2024-11-21,2024-11-28,DTDC,Shipped
662,662,2025-07-01,2025-07-04,India Post,Delivered
663,663,2024-07-07,2024-07-12,India Post,Shipped
664,664,2024-06-16,2024-06-20,DTDC,Shipped
665,665,2025-02-10,2025-02-15,XpressBees,Returned
666,666,2024-11-19,2024-11-26,XpressBees,Shipped
667,667,2024-07-18,2024-07-19,Blue Dart,Processing
668,668,2025-01-03,2025-01-05,Ekart,Processing
669,669,2024-06-25,2024-07-02,Shadowfax,Delivered
670,670,2024-08-11,2024-08-14,India Post,Returned
671,671,2024-12-08,2024-12-15,Shadowfax,Delivered
672,672,2025-05-30,2025-06-05,Delhivery,Out for Delivery
673,673,2025-03-07,2025-03-12,Ekart,Shipped
674,674,2024-06-21,2024-06-26,Ekart,Out for Delivery
675,675,2025-02-03,2025-02-06,Blue Dart,Shipped
676,676,2024-12-22,2024-12-26,Delhivery,Delivered
677,677,2025-01-27,2025-01-28,Delhivery,Returned
678,678,2024-06-16,2024-06-21,Shadowfax,Returned
679,679,2025-08-24,2025-08-27,Delhivery,Delivered
680,680,2024-05-14,2024-05-19,India Post,Shipped
681,681,2024-05-12,2024-05-14,Shadowfax,Returned
682,682,2024-10-30,2024-11-03,DTDC,Delivered
683,683,2025-09-29,2025-10-04,XpressBees,Processing
684,684,2025-04-03,2025-04-04,Delhivery,Delivered
685,685,2024-08-19,2024-08-24,XpressBees,Delivered
686,686,2024-03-25,2024-03-29,DTDC,Returned
687,687,2024-01-19,2024-01-23,Ekart,Out for Delivery
688,688,2025-04-03,2025-04-06,XpressBees,Processing
689,689,2025-01-06,2025-01-13,Ekart,Shipped
690,690,2024-03-07,2024-03-08,Delhivery,Delivered
691,691,2025-02-08,2025-02-13,India Post,Out for Delivery
692,692,2024-09-26,2024-09-29,DTDC,Returned
693,693,2025-05-12,2025-05-16,XpressBees,Processing
694,694,2024-07-19,2024-07-23,Ekart,Delivered
695,695,2025-01-27,2025-01-30,Ekart,Out for Delivery
696,696,2024-10-01,2024-10-07,Blue Dart,Processing
697,697,2024-08-08,2024-08-13,Shadowfax,Returned
698,698,2024-09-28,2024-09-30,DTDC,Shipped
699,699,2024-08-20,2024-08-27,Blue Dart,Returned
700,700,2024-01-12,2024-01-17,Delhivery,Delivered
701,701,2024-01-29,2024-02-01,Blue Dart,Out for Delivery
702,702,2025-06-25,2025-06-30,Blue Dart,Processing
703,703,2025-06-10,2025-06-11,Blue Dart,Returned
704,704,2024-09-09,2024-09-11,DTDC,Out for Delivery
705,705,2025-08-04,2025-08-09,DTDC,Out for Delivery
706,706,2024-01-26,2024-02-01,Blue Dart,Returned
707,707,2025-01-05,2025-01-12,Ekart,Processing
708,708,2024-06-09,2024-06-11,Shadowfax,Processing
709,709,2025-05-10,2025-05-12,India Post,Returned
710,710,2025-08-14,2025-08-21,Shadowfax,Returned
711,711,2025-07-30,2025-08-01,Shadowfax,Out for Delivery
712,712,2025-01-29,2025-02-02,Blue Dart,Shipped
713,713,2024-09-21,2024-09-27,Shadowfax,Out for Delivery
714,714,2024-01-31,2024-02-07,India Post,Processing
715,715,2025-08-01,2025-08-04,Shadowfax,Processing
716,716,2025-11-02,2025-11-09,Delhivery,Shipped
717,717,2025-08-07,2025-08-11,Ekart,Delivered
718,718,2025-01-30,2025-02-03,DTDC,Returned
719,719,2025-10-20,2025-10-26,DTDC,Processing
720,720,2024-05-18,2024-05-22,Blue Dart,Processing
721,721,2025-01-21,2025-01-28,DTDC,Returned
722,722,2024-07-13,2024-07-17,Shadowfax,Out for Delivery
723,723,2025-11-02,2025-11-06,Delhivery,Delivered
724,724,2024-02-23,2024-02-27,India Post,Processing
725,725,2025-06-20,2025-06-24,Ekart,Processing
726,726,2024-10-26,2024-11-02,Delhivery,Returned
727,727,2024-07-25,2024-07-30,Delhivery,Processing
728,728,2025-04-26,2025-04-28,India Post,Delivered
729,729,2024-04-17,2024-04-18,Delhivery,Shipped
730,730,2024-09-07,2024-09-09,Ekart,Out for Delivery
731,731,2024-01-21,2024-01-23,DTDC,Out for Delivery
732,732,2025-03-12,2025-03-15,Shadowfax,Delivered
733,733,2025-06-28,2025-07-04,DTDC,Processing
734,734,2024-05-03,2024-05-07,DTDC,Out for Delivery
735,735,2025-11-23,2025-11-30,Blue Dart,Returned
736,736,2024-11-01,2024-11-04,Shadowfax,Returned
737,737,2025-06-12,2025-06-19,India Post,Out for Delivery
738,738,2024-10-14,2024-10-21,Ekart,Out for Delivery
739,739,2024-03-03,2024-03-10,India Post,Out for Delivery
740,740,2024-01-05,2024-01-07,XpressBees,Out for Delivery
741,741,2025-01-22,2025-01-24,Ekart,Shipped
742,742,2024-03-18,2024-03-23,Ekart,Shipped
743,743,2025-01-20,2025-01-25,Blue Dart,Out for Delivery
744,744,2024-11-15,2024-11-18,Ekart,Out for Delivery
745,745,2024-09-10,2024-09-15,India Post,Delivered
746,746,2024-02-21,2024-02-27,XpressBees,Out for Delivery
747,747,2025-03-26,2025-03-28,Shadowfax,Delivered
748,748,2025-09-13,2025-09-19,Blue Dart,Delivered
749,749,2025-09-07,2025-09-14,Blue Dart,Shipped
750,750,2024-06-28,2024-07-04,Blue Dart,Delivered
751,751,2025-03-02,2025-03-04,Blue Dart,Shipped
752,752,2024-01-07,2024-01-13,India Post,Out for Delivery
753,753,2025-06-24,2025-06-29,Delhivery,Delivered
754,754,2025-05-21,2025-05-22,Delhivery,Out for Delivery
755,755,2025-08-02,2025-08-04,XpressBees,Processing
756,756,2024-09-10,2024-09-14,DTDC,Out for Delivery
757,757,2024-08-23,2024-08-28,Shadowfax,Processing
758,758,2025-02-25,2025-02-26,India Post,Processing
759,759,2025-11-08,2025-11-15,India Post,Out for Delivery
760,760,2024-05-13,2024-05-20,Shadowfax,Delivered
761,761,2024-11-04,2024-11-06,Ekart,Shipped
762,762,2024-08-18,2024-08-20,XpressBees,Processing
763,763,2025-01-17,2025-01-21,India Post,Delivered
764,764,2025-06-19,2025-06-22,DTDC,Out for Delivery
765,765,2024-08-29,2024-09-01,XpressBees,Processing
766,766,2025-11-01,2025-11-03,DTDC,Out for Delivery
767,767,2025-03-23,2025-03-24,Ekart,Returned
768,768,2025-11-10,2025-11-11,Shadowfax,Shipped
769,769,2025-11-23,2025-11-28,DTDC,Out for Delivery
770,770,2024-03-17,2024-03-18,India Post,Out for Delivery
771,771,2024-11-05,2024-11-07,XpressBees,Shipped
772,772,2025-07-23,2025-07-30,Delhivery,Shipped
773,773,2024-10-10,2024-10-13,XpressBees,Delivered
774,774,2025-08-05,2025-08-10,Ekart,Returned
775,775,2025-03-31,2025-04-02,Ekart,Shipped
776,776,2025-03-15,2025-03-21,Delhivery,Out for Delivery
777,777,2024-07-25,2024-07-30,Blue Dart,Returned
778,778,2024-12-08,2024-12-14,Delhivery,Shipped
779,779,2024-11-22,2024-11-26,XpressBees,Shipped
780,780,2025-08-11,2025-08-17,XpressBees,Returned
781,781,2024-07-01,2024-07-04,Delhivery,Returned
782,782,2024-06-27,2024-06-30,Blue Dart,Processing
783,783,2024-09-11,2024-09-14,India Post,Out for Delivery
784,784,2025-01-31,2025-02-07,XpressBees,Delivered
785,785,2024-01-31,2024-02-07,Shadowfax,Returned
786,786,2024-07-23,2024-07-30,Blue Dart,Delivered
787,787,2025-10-06,2025-10-12,XpressBees,Returned
788,788,2024-09-03,2024-09-04,XpressBees,Returned
789,789,2025-07-02,2025-07-07,Blue Dart,Returned
790,790,2025-05-19,2025-05-20,DTDC,Processing
791,791,2024-11-02,2024-11-03,Shadowfax,Processing
792,792,2024-03-12,2024-03-15,India Post,Out for Delivery
793,793,2024-05-16,2024-05-22,India Post,Shipped
794,794,2025-07-11,2025-07-16,India Post,Returned
795,795,2025-09-12,2025-09-15,DTDC,Delivered
796,796,2024-09-16,2024-09-18,Delhivery,Out for Delivery
797,797,2025-04-26,2025-05-02,Shadowfax,Shipped
798,798,2025-10-05,2025-10-12,Ekart,Processing
799,799,2024-05-23,2024-05-27,Shadowfax,Shipped
800,800,2025-01-08,2025-01-10,Blue Dart,Shipped
801,801,2024-02-15,2024-02-16,XpressBees,Out for Delivery
802,802,2024-02-22,2024-02-25,XpressBees,Delivered
803,803,2024-12-20,2024-12-22,Blue Dart,Out for Delivery
804,804,2025-01-19,2025-01-26,Delhivery,Out for Delivery
805,805,2024-05-11,2024-05-15,Delhivery,Processing
806,806,2024-07-27,2024-07-31,India Post,Processing
807,807,2024-08-26,2024-08-28,Ekart,Out for Delivery
808,808,2025-09-20,2025-09-23,Blue Dart,Processing
809,809,2024-06-21,2024-06-27,Blue Dart,Processing
810,810,2025-03-09,2025-03-11,Shadowfax,Out for Delivery
811,811,2024-01-18,2024-01-21,Delhivery,Returned
812,812,2024-05-08,2024-05-10,India Post,Out for Delivery
813,813,2025-07-11,2025-07-16,Ekart,Shipped
814,814,2025-04-14,2025-04-19,XpressBees,Returned
815,815,2024-03-07,2024-03-14,Delhivery,Delivered
816,816,2024-11-14,2024-11-18,XpressBees,Returned
817,817,2024-12-18,2024-12-23,India Post,Delivered
818,818,2024-11-24,2024-11-27,Blue Dart,Delivered
819,819,2025-11-09,2025-11-14,Ekart,Delivered
820,820,2024-03-28,2024-03-30,Ekart,Out for Delivery
821,821,2024-12-29,2025-01-02,DTDC,Returned
822,822,2024-10-30,2024-11-05,DTDC,Returned
823,823,2025-10-31,2025-11-07,Ekart,Returned
824,824,2025-03-30,2025-04-06,Delhivery,Delivered
825,825,2025-07-03,2025-07-08,XpressBees,Delivered
826,826,2024-03-31,2024-04-05,Blue Dart,Delivered
827,827,2024-07-10,2024-07-13,Blue Dart,Processing
828,828,2024-05-31,2024-06-01,India Post,Processing
829,829,2025-08-09,2025-08-10,Blue Dart,Processing
830,830,2025-06-14,2025-06-16,Shadowfax,Delivered
831,831,2025-04-23,2025-04-28,DTDC,Processing
832,832,2025-09-20,2025-09-22,Blue Dart,Delivered
833,833,2025-09-13,2025-09-18,Shadowfax,Returned
834,834,2025-02-01,2025-02-03,Ekart,Processing
835,835,2024-10-15,2024-10-19,XpressBees,Processing
836,836,2025-03-09,2025-03-14,Shadowfax,Out for Delivery
837,837,2025-01-13,2025-01-19,Delhivery,Shipped
838,838,2024-07-17,2024-07-20,Blue Dart,Processing
839,839,2025-07-24,2025-07-29,DTDC,Delivered
840,840,2024-02-06,2024-02-07,Delhivery,Returned
841,841,2025-10-26,2025-10-27,Delhivery,Delivered
842,842,2024-10-08,2024-10-12,India Post,Shipped
843,843,2024-11-20,2024-11-25,Blue Dart,Shipped
844,844,2024-12-08,2024-12-12,XpressBees,Returned
845,845,2025-10-22,2025-10-28,DTDC,Shipped
846,846,2024-02-13,2024-02-17,XpressBees,Delivered
847,847,2025-05-20,2025-05-24,XpressBees,Returned
848,848,2024-05-14,2024-05-20,XpressBees,Processing
849,849,2024-06-07,2024-06-09,Shadowfax,Delivered
850,850,2024-06-07,2024-06-14,Blue Dart,Returned
851,851,2024-09-04,2024-09-11,DTDC,Processing
852,852,2025-08-05,2025-08-08,Delhivery,Processing
853,853,2025-02-21,2025-02-23,Shadowfax,Shipped
854,854,2024-12-15,2024-12-18,DTDC,Shipped
855,855,2024-07-25,2024-07-27,DTDC,Processing
856,856,2025-10-22,2025-10-26,Delhivery,Shipped
857,857,2025-04-10,2025-04-17,DTDC,Processing
858,858,2025-10-10,2025-10-13,XpressBees,Delivered
859,859,2025-02-06,2025-02-07,Ekart,Shipped
860,860,2024-08-11,2024-08-13,India Post,Shipped
861,861,2025-01-17,2025-01-22,Shadowfax,Shipped
862,862,2025-08-07,2025-08-14,India Post,Processing
863,863,2024-09-19,2024-09-25,DTDC,Returned
864,864,2024-08-10,2024-08-14,India Post,Out for Delivery
865,865,2024-09-18,2024-09-19,India Post,Out for Delivery
866,866,2025-08-18,2025-08-20,Shadowfax,Delivered
867,867,2025-02-13,2025-02-16,Shadowfax,Shipped
868,868,2024-06-08,2024-06-09,Blue Dart,Delivered
869,869,2024-04-16,2024-04-19,DTDC,Out for Delivery
870,870,2024-01-21,2024-01-22,India Post,Processing
871,871,2025-11-02,2025-11-08,Delhivery,Delivered
872,872,2024-04-09,2024-04-13,Shadowfax,Out for Delivery
873,873,2024-04-21,2024-04-25,Ekart,Returned
874,874,2025-03-10,2025-03-11,India Post,Returned
875,875,2025-01-31,2025-02-04,Ekart,Delivered
876,876,2025-03-09,2025-03-15,Blue Dart,Returned
877,877,2025-05-26,2025-05-27,Ekart,Out for Delivery
878,878,2025-06-12,2025-06-16,India Post,Out for Delivery
879,879,2024-02-17,2024-02-18,Blue Dart,Processing
880,880,2024-04-09,2024-04-13,Delhivery,Delivered
881,881,2025-10-12,2025-10-19,Ekart,Returned
882,882,2025-07-12,2025-07-13,DTDC,Shipped
883,883,2025-09-07,2025-09-10,XpressBees,Delivered
884,884,2024-09-20,2024-09-22,Shadowfax,Returned
885,885,2024-11-15,2024-11-21,Ekart,Shipped
886,886,2025-03-02,2025-03-04,Ekart,Shipped
887,887,2025-08-12,2025-08-16,Shadowfax,Processing
888,888,2024-11-26,2024-11-27,XpressBees,Processing
889,889,2025-09-17,2025-09-18,Delhivery,Delivered
890,890,2024-06-10,2024-06-16,Shadowfax,Out for Delivery
891,891,2025-03-15,2025-03-19,India Post,Delivered
892,892,2025-04-29,2025-05-04,Shadowfax,Shipped
893,893,2025-02-19,2025-02-21,India Post,Shipped
894,894,2025-01-21,2025-01-22,Ekart,Delivered
895,895,2024-05-27,2024-05-31,Shadowfax,Returned
896,896,2024-09-30,2024-10-05,Blue Dart,Processing
897,897,2024-05-20,2024-05-26,Blue Dart,Shipped
898,898,2025-06-15,2025-06-22,India Post,Out for Delivery
899,899,2025-05-26,2025-05-29,Blue Dart,Out for Delivery
900,900,2024-09-04,2024-09-09,Blue Dart,Returned
901,901,2025-04-28,2025-04-30,India Post,Delivered
902,902,2025-08-20,2025-08-22,XpressBees,Shipped
903,903,2024-08-06,2024-08-11,India Post,Processing
