order_id,customer_id,employee_id,order_date,total_amount,order_status,payment_status
518,123,18,2024-10-01,2707.71,Delivered,Paid
519,840,31,2025-03-29,123155.2,Delivered,Failed
520,16,28,2025-11-06,131875.92,Returned,Paid
521,859,28,2024-10-16,125408.56,Cancelled,Refunded
522,333,47,2024-08-30,48895.04,Shipped,Pending
523,403,45,2024-12-04,127883.53,Placed,Paid
524,17,27,2024-08-22,85272.56,Placed,Paid
525,409,2,2025-02-24,131034.92,Cancelled,Failed
526,58,31,2024-04-26,106837.7,Packed,Paid
527,950,8,2025-01-21,2613.81,Packed,Refunded
528,412,42,2024-09-28,50336.36,Delivered,Pending
529,541,26,2025-03-07,61593.09,Delivered,Failed
530,8,11,2025-02-01,26185.81,Placed,Refunded
531,465,7,2025-08-18,38715.91,Shipped,Paid
532,47,44,2024-07-27,17862.14,Packed,Paid
533,896,49,2024-11-26,52496.34,Packed,Failed
534,267,6,2025-05-21,149872.88,Packed,Failed
535,791,37,2024-04-20,119526.27,Delivered,Pending
536,256,12,2024-02-08,132961.88,Returned,Pending
537,418,40,2025-02-25,89327.83,Returned,Failed
538,687,6,2024-07-15,89934.72,Delivered,Refunded
539,505,4,2025-01-10,79854.67,Returned,Pending
540,296,30,2024-11-22,22656.46,Cancelled,Paid
541,493,19,2025-04-24,120369.87,Shipped,Refunded
542,471,30,2024-02-10,147915.59,Placed,Pending
543,557,5,2024-07-21,112864.21,Shipped,Pending
544,727,24,2025-02-23,100696.05,Packed,Paid
545,331,46,2024-11-10,78960.68,Returned,Pending
546,807,4,2024-12-09,143774.48,Shipped,Failed
547,907,18,2025-05-24,149906.39,Placed,Pending
548,817,44,2024-10-14,131771.67,Packed,Pending
549,812,5,2025-01-03,99206.8,Shipped,Pending
550,190,3,2025-02-02,61449.88,Placed,Pending
551,799,13,2025-09-09,30311.04,Shipped,Refunded
552,150,14,2024-03-23,75639.63,Packed,Pending
553,393,6,2025-11-08,133909.63,Delivered,Pending
554,921,46,2025-04-04,13417.66,Delivered,Refunded
555,61,45,2025-09-02,117629.52,Placed,Failed
556,199,49,2024-10-29,138471.73,Shipped,Pending
557,997,31,2024-11-13,11142.29,Delivered,Pending
558,615,43,2025-04-04,53256.83,Shipped,Failed
559,283,47,2025-11-17,55546.14,Cancelled,Refunded
560,430,5,2025-04-21,44115.91,Returned,Refunded
561,343,5,2024-07-03,46579.75,Shipped,Failed
562,663,44,2024-08-29,102513.22,Cancelled,Refunded
563,793,34,2024-04-24,23416.88,Packed,Pending
564,707,5,2024-05-01,108830.48,Delivered,Pending
565,419,11,2024-04-28,148993.94,Delivered,Pending
566,610,12,2024-12-15,131572.52,Returned,Paid
567,392,30,2024-04-10,59691.94,Placed,Failed
568,297,39,2025-04-16,43601.6,Returned,Failed
569,200,31,2024-12-28,712.78,Placed,Paid
570,318,2,2024-01-17,121295.04,Cancelled,Pending
571,831,15,2024-10-26,86171.99,Cancelled,Refunded
572,632,38,2025-04-10,5967.37,Returned,Refunded
573,988,45,2025-05-25,63796.78,Cancelled,Failed
574,734,19,2024-08-02,118936.82,Delivered,Paid
575,573,1,2025-04-09,140427.7,Shipped,Paid
576,194,39,2024-03-18,28776.97,Delivered,Paid
577,36,22,2024-11-18,56043.5,Cancelled,Refunded
578,226,47,2025-09-19,109575.62,Packed,Failed
579,601,49,2025-04-20,101877.42,Placed,Pending
580,150,33,2024-12-13,110526.72,Returned,Paid
581,611,25,2025-11-03,86965.02,Shipped,Pending
582,844,12,2024-11-10,136658.83,Returned,Pending
583,491,4,2025-01-06,145325.87,Cancelled,Failed
584,471,1,2025-09-14,112949.91,Placed,Paid
585,508,28,2024-03-14,137092.82,Packed,Paid
586,292,8,2024-08-01,120576.29,Placed,Paid
587,990,6,2024-07-27,47550.58,Returned,Paid
588,544,4,2025-05-06,100792.42,Returned,Refunded
589,211,22,2025-04-10,79594.48,Placed,Pending
590,915,24,2025-11-16,101945.46,Returned,Paid
591,776,2,2025-10-18,115022.59,Packed,Failed
592,219,12,2025-07-25,25370.52,Placed,Refunded
593,5,37,2024-09-30,30406.23,Packed,Refunded
594,25,46,2025-05-20,38849.21,Packed,Paid
595,458,22,2025-10-07,10024.06,Delivered,Paid
596,822,42,2025-05-19,122307.9,Cancelled,Refunded
597,693,5,2024-04-28,29673.26,Shipped,Refunded
598,749,38,2024-07-15,96913.46,Cancelled,Pending
599,224,14,2024-10-26,16061.6,Placed,Pending
600,551,44,2024-07-25,81043.73,Delivered,Paid
601,42,39,2025-06-01,28919.26,Cancelled,Paid
602,170,29,2025-06-26,148885.54,Returned,Failed
603,246,29,2025-11-10,10187.97,Returned,Failed
604,450,37,2025-07-03,26386.64,Delivered,Refunded
605,363,42,2024-01-19,44359.76,Shipped,Refunded
606,101,40,2025-07-28,18586.85,Delivered,Paid
607,657,46,2025-04-29,91671.12,Placed,Paid
608,337,18,2025-01-02,74897.74,Delivered,Pending
609,915,12,2024-11-18,128946.67,Packed,Failed
610,103,11,2024-10-28,35914.89,Packed,Pending
611,640,29,2024-08-08,63374.48,Placed,Refunded
612,223,17,2024-09-17,70287.27,Packed,Paid
613,583,29,2024-06-11,46105.11,Cancelled,Refunded
614,898,18,2025-11-07,105358.21,Delivered,Pending
615,138,30,2025-03-11,25552.79,Returned,Refunded
616,754,2,2025-01-26,112093.28,Returned,Paid
617,794,35,2024-09-26,5708.01,Returned,Pending
618,462,10,2024-02-29,20116.78,Placed,Pending
619,924,39,2024-09-24,22345.47,Packed,Paid
620,698,24,2025-09-24,80895.1,Delivered,Failed
621,325,6,2024-02-14,138119.23,Shipped,Pending
622,505,48,2025-03-30,91220.33,Delivered,Paid
623,104,45,2025-01-20,37220.89,Shipped,Failed
624,520,38,2024-01-29,64422.77,Returned,Failed
625,635,20,2025-06-26,47521.94,Returned,Failed
626,806,27,2024-03-06,83139.57,Shipped,Failed
627,185,34,2024-05-25,134793.84,Placed,Refunded
628,277,23,2025-09-15,135463.17,Delivered,Paid
629,983,31,2025-07-14,51997.4,Delivered,Pending
630,309,29,2025-02-03,15355.98,Delivered,Paid
631,365,44,2024-02-15,28676.13,Cancelled,Failed
632,411,27,2025-01-26,4006.63,Cancelled,Pending
633,110,50,2024-05-26,113056.08,Cancelled,Failed
634,478,31,2025-04-03,106645.52,Delivered,Failed
635,554,42,2024-04-09,8304.71,Cancelled,Pending
636,244,14,2024-12-01,66354.76,Delivered,Refunded
637,553,19,2025-10-31,69072.87,Placed,Refunded
638,703,29,2024-03-26,6025.09,Delivered,Failed
639,434,3,2024-08-26,86664.72,Shipped,Paid
640,392,37,2025-08-05,49871.49,Delivered,Refunded
641,225,49,2025-10-27,135633.14,Packed,Pending
642,567,2,2024-05-12,123860.54,Placed,Pending
643,134,2,2025-02-15,41354.41,Returned,Pending
644,284,16,2024-04-19,23448.17,Delivered,Failed
645,731,16,2024-03-24,109397.5,Packed,Refunded
646,533,37,2024-09-19,87916.0,Placed,Paid
647,614,27,2025-08-25,40486.87,Delivered,Paid
648,64,10,2024-03-29,137153.3,Returned,Pending
649,667,48,2025-08-25,90704.52,Delivered,Refunded
650,947,37,2024-09-09,20832.06,Shipped,Paid
651,874,10,2024-06-29,106907.06,Packed,Refunded
652,919,6,2024-04-25,114849.84,Cancelled,Pending
653,763,24,2024-06-10,80044.45,Returned,Pending
654,367,2,2025-10-09,82424.0,Returned,Refunded
655,880,39,2025-02-27,138172.23,Packed,Paid
656,610,15,2025-04-05,139497.35,Packed,Failed
657,834,24,2025-09-16,15115.62,Delivered,Paid
658,897,43,2024-07-29,29382.74,Placed,Failed
659,895,36,2025-11-17,65759.05,Packed,Failed
660,390,46,2024-09-06,57931.56,Delivered,Failed
661,714,16,2024-06-05,30125.43,Shipped,Paid
662,112,42,2024-12-27,9971.03,Placed,Failed
663,371,12,2024-08-22,69900.03,Delivered,Pending
664,986,36,2025-05-31,83679.23,Cancelled,Paid
665,476,31,2024-10-01,97209.85,Placed,Refunded
666,880,17,2024-09-21,86742.53,Packed,Pending
667,614,2,2024-11-10,56360.18,Placed,Paid
668,230,24,2025-03-14,107108.93,Cancelled,Refunded
669,336,50,2024-03-22,113660.07,Cancelled,Failed
670,942,27,2024-12-12,80367.44,Placed,Pending
671,106,33,2025-08-07,37090.03,Placed,Paid
672,73,20,2025-01-23,90874.18,Returned,Failed
673,20,19,2025-10-12,118892.49,Shipped,Paid
674,199,26,2024-07-24,28027.33,Delivered,Failed
675,457,33,2024-12-16,76291.43,Delivered,Failed
676,464,24,2025-10-09,60669.28,Delivered,Refunded
677,539,21,2025-01-07,43545.91,Packed,Failed
678,132,2,2024-05-23,32971.91,Packed,Refunded
679,979,41,2024-09-17,19653.79,Delivered,Paid
680,969,21,2024-04-07,65910.52,Returned,Refunded
681,398,20,2025-03-20,5627.13,Shipped,Failed
682,213,9,2024-09-25,115205.62,Returned,Pending
683,681,38,2024-12-13,47289.57,Shipped,Refunded
684,869,9,2025-08-11,133449.48,Placed,Pending
685,914,3,2025-08-08,15739.16,Placed,Paid
686,299,31,2024-03-02,11969.14,Placed,Pending
687,750,24,2024-05-19,65898.65,Packed,Failed
688,718,5,2024-02-17,111864.34,Placed,Failed
689,345,50,2024-10-17,148663.33,Cancelled,Paid
690,334,20,2024-12-05,49937.38,Cancelled,Failed
691,728,43,2024-06-22,119769.95,Shipped,Failed
692,749,47,2025-10-03,136789.22,Returned,Paid
693,840,48,2024-01-28,102583.5,Shipped,Refunded
694,980,31,2024-02-26,26470.32,Returned,Paid
695,258,7,2025-07-21,57349.03,Cancelled,Failed
696,223,35,2024-08-14,136859.6,Packed,Refunded
697,480,7,2024-07-01,140018.49,Cancelled,Failed
698,35,26,2025-07-11,71303.32,Delivered,Refunded
699,596,50,2025-08-28,67009.35,Delivered,Paid
700,541,37,2024-10-19,20536.29,Returned,Paid
701,727,46,2024-08-13,76453.56,Delivered,Pending
702,868,17,2025-03-19,122333.94,Placed,Pending
703,247,30,2025-08-28,38648.9,Delivered,Refunded
704,808,30,2025-02-01,6497.99,Cancelled,Refunded
705,869,18,2025-10-14,85799.61,Returned,Failed
706,888,12,2024-08-09,107841.24,Packed,Paid
707,550,39,2024-01-24,65857.57,Shipped,Paid
708,181,39,2025-11-20,7953.88,Returned,Pending
709,806,16,2025-06-28,68882.61,Shipped,Refunded
710,938,26,2024-06-30,141418.63,Shipped,Paid
711,915,12,2024-04-12,23617.79,Packed,Paid
712,435,27,2024-12-13,109010.54,Shipped,Pending
713,566,1,2024-01-11,8896.48,Packed,Refunded
714,429,14,2025-06-02,68962.24,Delivered,Refunded
715,80,28,2024-06-15,78654.87,Returned,Pending
716,33,25,2025-06-02,102930.03,Placed,Paid
717,231,29,2025-04-04,352.09,Returned,Pending
718,635,45,2024-11-21,54562.87,Shipped,Failed
719,870,12,2024-07-15,58603.97,Packed,Failed
720,134,23,2024-02-01,86228.9,Shipped,Pending
721,659,39,2025-07-26,26736.38,Shipped,Refunded
722,810,7,2024-12-21,135458.28,Packed,Failed
723,744,7,2024-06-12,35463.28,Placed,Refunded
724,980,5,2024-10-27,16957.71,Placed,Failed
725,641,21,2024-08-22,98142.07,Placed,Paid
726,315,8,2024-04-14,34416.42,Cancelled,Failed
727,209,32,2024-10-01,66017.27,Returned,Refunded
728,4,12,2024-03-27,105697.63,Packed,Paid
729,348,32,2024-12-02,51791.38,Placed,Paid
730,427,15,2024-09-22,62948.55,Cancelled,Paid
731,205,38,2024-01-04,139332.54,Packed,Pending
732,692,8,2024-06-16,3685.61,Shipped,Refunded
733,243,37,2024-08-09,51589.46,Cancelled,Paid
734,3,26,2024-01-01,52324.4,Returned,Refunded
735,145,49,2024-08-29,136109.85,Returned,Refunded
736,694,13,2025-11-07,101474.17,Shipped,Pending
737,698,16,2024-02-21,59266.77,Delivered,Refunded
738,569,42,2025-05-16,18212.88,Delivered,Pending
739,830,13,2024-03-18,89016.07,Placed,Paid
740,94,18,2024-11-20,49551.32,Cancelled,Paid
741,503,6,2024-06-09,22845.16,Placed,Refunded
742,918,26,2025-04-08,111012.64,Placed,Failed
743,794,24,2024-12-21,40364.11,Packed,Paid
744,689,14,2025-04-26,81237.44,Shipped,Refunded
745,904,26,2024-08-30,125527.18,Placed,Paid
746,851,24,2025-10-13,3925.48,Shipped,Failed
747,893,6,2025-09-30,95283.98,Packed,Refunded
748,161,45,2024-04-20,4123.64,Returned,Pending
749,573,47,2024-01-16,10697.38,Shipped,Paid
750,409,14,2025-02-12,34388.5,Placed,Refunded
751,860,33,2024-02-09,24053.94,Placed,Failed
752,962,2,2024-09-11,142842.74,Packed,Paid
753,72,40,2024-03-08,126431.81,Delivered,Refunded
754,778,42,2024-10-16,28870.88,Cancelled,Refunded
755,149,10,2025-01-15,47854.89,Returned,Pending
756,519,16,2024-08-18,114532.98,Returned,Pending
757,474,49,2024-05-23,53802.46,Placed,Refunded
758,21,47,2024-09-23,94251.48,Placed,Failed
759,257,12,2024-08-10,10175.97,Shipped,Pending
760,628,48,2025-11-02,101447.42,Returned,Pending
761,581,24,2024-06-07,47334.31,Returned,Pending
762,775,36,2025-09-30,149546.09,Shipped,Failed
763,373,31,2024-10-18,21842.87,Delivered,Refunded
764,403,11,2024-02-02,10778.09,Shipped,Refunded
765,572,39,2024-06-29,124181.46,Cancelled,Refunded
766,646,49,2025-07-06,142264.97,Returned,Paid
767,222,46,2025-04-28,21207.66,Placed,Failed
768,862,21,2025-11-13,100884.75,Shipped,Failed
769,121,38,2025-02-05,108408.56,Delivered,Paid
770,368,5,2025-11-04,96883.76,Packed,Pending
771,641,7,2025-06-12,8389.7,Delivered,Refunded
772,219,46,2024-12-07,43505.52,Shipped,Refunded
773,772,46,2024-12-20,68980.01,Delivered,Failed
774,260,29,2025-11-08,73795.38,Delivered,Failed
775,597,8,2025-01-20,124957.09,Placed,Paid
776,37,4,2025-02-14,45225.48,Cancelled,Failed
777,857,15,2025-04-23,80858.48,Packed,Failed
778,865,1,2025-09-13,30493.22,Shipped,Failed
779,174,44,2025-04-10,118840.24,Packed,Failed
780,837,25,2025-03-27,65098.57,Packed,Pending
781,292,17,2024-08-20,116577.1,Shipped,Failed
782,720,10,2024-05-24,143549.97,Returned,Refunded
783,371,34,2025-04-07,101906.01,Packed,Failed
784,318,36,2025-11-20,39290.29,Cancelled,Refunded
785,652,45,2025-05-05,30993.8,Cancelled,Pending
786,758,34,2024-01-04,111982.52,Returned,Paid
787,303,5,2025-06-28,138143.2,Packed,Paid
788,207,6,2025-11-06,120522.82,Packed,Refunded
789,389,3,2025-01-30,85107.14,Returned,Paid
790,972,48,2025-07-03,86589.51,Delivered,Pending
791,184,50,2025-03-25,68369.44,Packed,Failed
792,600,34,2025-01-14,114117.18,Shipped,Refunded
793,707,47,2024-03-30,133254.05,Returned,Paid
794,477,36,2024-07-13,110533.7,Shipped,Failed
795,96,11,2024-03-01,19746.45,Cancelled,Refunded
796,47,6,2024-01-12,133325.77,Shipped,Failed
797,848,26,2024-05-01,125302.64,Placed,Refunded
798,163,38,2024-05-30,10210.97,Shipped,Pending
799,554,40,2024-10-06,68695.4,Shipped,Pending
800,100,25,2025-01-10,112180.4,Delivered,Paid
801,157,12,2024-04-28,117366.97,Delivered,Failed
802,257,3,2025-10-10,45603.6,Cancelled,Failed
803,368,47,2024-10-14,147501.06,Shipped,Failed
804,655,46,2024-08-14,77493.53,Packed,Pending
805,176,30,2025-04-11,129881.46,Packed,Refunded
806,771,30,2024-10-22,127804.68,Cancelled,Pending
807,809,9,2024-09-01,140898.41,Returned,Refunded
808,604,23,2024-04-08,89733.64,Packed,Refunded
809,958,2,2025-07-06,455.66,Shipped,Pending
810,965,38,2025-06-08,138888.99,Packed,Paid
811,711,4,2025-07-25,16441.34,Delivered,Failed
812,417,50,2024-12-03,142104.03,Cancelled,Failed
813,315,45,2024-02-18,124433.95,Returned,Refunded
814,198,41,2025-08-14,143894.92,Cancelled,Paid
815,583,18,2024-08-05,108739.12,Delivered,Refunded
816,925,49,2025-10-08,40917.9,Returned,Pending
817,524,8,2024-07-06,101205.61,Cancelled,Paid
818,829,29,2024-01-12,70161.97,Returned,Failed
819,8,11,2025-02-15,14600.64,Shipped,Pending
820,724,45,2024-10-28,67136.89,Returned,Paid
821,352,25,2024-01-25,124236.29,Delivered,Failed
822,559,47,2025-04-22,121705.66,Packed,Failed
823,783,48,2025-08-03,45616.63,Placed,Failed
824,222,45,2025-07-13,44232.23,Packed,Pending
825,170,18,2025-02-19,721.9,Cancelled,Failed
826,341,48,2025-08-28,134965.83,Returned,Paid
827,59,37,2024-08-09,82947.01,Shipped,Pending
828,903,28,2024-03-14,85711.59,Packed,Failed
829,829,26,2025-01-20,28783.03,Shipped,Failed
830,290,23,2025-08-25,71724.82,Returned,Pending
831,127,10,2024-04-03,138318.67,Returned,Pending
832,242,2,2025-09-15,56907.19,Shipped,Pending
833,685,8,2025-06-20,140096.54,Packed,Paid
834,778,5,2025-01-16,76812.1,Delivered,Refunded
835,286,9,2025-10-20,47850.58,Returned,Refunded
836,864,39,2024-04-26,106327.56,Placed,Refunded
837,773,24,2025-07-19,120926.37,Placed,Pending
838,982,13,2025-10-26,141610.96,Delivered,Failed
839,978,28,2024-04-24,121297.94,Packed,Pending
840,770,1,2025-01-02,123183.04,Cancelled,Pending
841,106,34,2024-02-29,23399.65,Shipped,Paid
842,492,15,2025-05-24,90270.45,Placed,Refunded
843,7,20,2025-04-16,57534.21,Packed,Refunded
844,570,31,2024-01-13,117734.31,Packed,Pending
845,433,11,2024-06-16,91341.86,Placed,Refunded
846,501,38,2024-05-08,122126.17,Placed,Refunded
847,757,39,2024-02-02,118199.06,Cancelled,Refunded
848,491,22,2024-11-30,589.79,Shipped,Pending
849,637,40,2025-09-01,24431.92,Cancelled,Refunded
850,979,39,2024-06-21,68843.19,Shipped,Refunded
851,768,5,2024-08-24,125538.32,Delivered,Paid
852,71,40,2025-04-22,128346.97,Delivered,Pending
853,225,50,2024-08-01,145847.27,Returned,Failed
854,601,9,2024-07-21,100943.07,Packed,Pending
855,462,49,2025-10-27,58925.0,Placed,Refunded
856,911,7,2025-08-15,23781.37,Returned,Paid
857,358,36,2024-07-04,141116.4,Cancelled,Refunded
858,367,30,2024-09-06,24918.51,Cancelled,Refunded
859,15,41,2024-11-10,11895.51,Returned,Failed
860,837,31,2024-02-18,61270.33,Packed,Failed
861,958,44,2025-11-29,90355.97,Packed,Failed
862,838,13,2024-12-30,117329.2,Packed,Pending
863,299,50,2025-02-17,90297.44,Placed,Pending
864,521,6,2025-04-17,47905.14,Returned,Paid
865,200,16,2024-07-28,84241.06,Shipped,Failed
866,149,24,2024-01-22,58960.92,Shipped,Failed
867,704,28,2024-03-15,24169.33,Delivered,Failed
868,124,18,2025-06-10,103742.7,Shipped,Paid
869,998,30,2025-05-15,85976.85,Cancelled,Failed
870,855,40,2024-11-22,103697.63,Delivered,Pending
871,522,38,2024-10-10,97022.07,Cancelled,Refunded
872,222,46,2024-05-13,57176.98,Placed,Failed
873,772,39,2025-11-22,110469.42,Cancelled,Refunded
874,466,31,2024-03-12,73739.61,Placed,Pending
875,819,12,2024-01-27,146933.79,Delivered,Pending
876,416,38,2024-07-16,127980.43,Cancelled,Pending
877,684,12,2024-05-13,20989.18,Cancelled,Paid
878,781,50,2025-01-15,26480.2,Cancelled,Failed
879,670,32,2024-05-25,99446.23,Placed,Refunded
880,233,36,2024-04-05,132327.18,Shipped,Paid
881,995,39,2025-01-20,9599.17,Returned,Failed
882,547,35,2025-03-04,49955.08,Placed,Paid
883,485,24,2025-05-14,71882.49,Delivered,Paid
884,11,11,2024-10-04,2961.38,Shipped,Pending
885,851,32,2025-06-03,82724.03,Cancelled,Failed
886,957,32,2024-01-16,106741.07,Placed,Refunded
887,397,50,2024-11-07,76396.21,Placed,Failed
888,304,20,2025-05-01,101354.5,Shipped,Failed
889,636,45,2024-11-13,65377.26,Cancelled,Failed
890,488,17,2025-08-07,138398.64,Placed,Refunded
891,520,6,2025-05-16,79552.91,Placed,Pending
892,243,14,2024-10-21,128337.89,Packed,Pending
893,792,40,2024-02-12,114932.38,Shipped,Failed
894,429,47,2025-10-01,148880.49,Shipped,Refunded
895,72,31,2025-10-07,20051.71,Returned,Paid
896,236,23,2024-12-12,120322.36,Returned,Paid
897,537,33,2025-08-03,97659.23,Placed,Refunded
898,102,4,2024-02-01,113362.07,Returned,Pending
899,124,23,2024-10-05,95423.0,Returned,Paid
900,281,21,2024-02-08,128362.36,Shipped,Pending
901,714,9,2024-06-04,104834.9,Delivered,Pending
902,974,24,2024-02-05,145179.5,Cancelled,Paid
903,844,1,2025-11-24,86098.66,Placed,Failed
904,367,4,2024-12-20,140664.65,Packed,Paid
905,775,42,2024-10-18,9548.63,Returned,Failed
906,406,31,2024-07-30,51745.47,Returned,Pending
907,669,38,2025-01-14,94341.12,Placed,Pending
908,668,26,2025-10-14,84748.25,Packed,Paid
909,51,15,2025-10-10,113268.61,Packed,Failed
910,188,17,2024-02-23,94967.62,Placed,Refunded
911,884,36,2024-10-10,116092.01,Returned,Pending
912,254,43,2024-01-27,5494.76,Placed,Paid
913,504,22,2025-07-25,149244.66,Shipped,Paid
914,983,49,2024-01-20,113673.68,Returned,Paid
915,725,31,2025-08-04,79581.88,Shipped,Paid
916,543,30,2025-06-06,32170.21,Packed,Failed
917,363,34,2024-09-13,105276.1,Shipped,Pending
918,662,41,2025-06-14,119161.16,Cancelled,Pending
919,250,18,2025-10-23,126528.65,Shipped,Refunded
920,456,8,2025-11-09,75945.34,Returned,Pending
921,584,26,2025-02-12,72728.22,Returned,Pending
922,601,43,2024-06-19,91986.29,Cancelled,Refunded
923,22,31,2025-10-09,120094.69,Shipped,Refunded
924,999,30,2024-10-28,138074.53,Cancelled,Pending
925,852,30,2024-01-09,139534.6,Cancelled,Paid
926,615,13,2025-05-09,20721.4,Shipped,Paid
927,855,4,2025-01-17,15460.24,Returned,Pending
928,762,28,2024-09-20,28078.16,Shipped,Paid
929,170,8,2024-07-06,119938.32,Shipped,Refunded
930,658,37,2024-05-01,128819.77,Returned,Pending
931,510,32,2024-03-31,142054.25,Packed,Refunded
932,754,47,2024-01-26,71095.24,Shipped,Pending
933,3,17,2025-01-04,74660.56,Returned,Pending
934,557,41,2024-11-28,114163.0,Delivered,Pending
935,240,46,2025-10-09,94910.41,Packed,Refunded
936,243,7,2024-04-21,21001.05,Shipped,Failed
937,99,37,2024-10-21,11519.15,Shipped,Paid
938,449,32,2024-12-13,38459.85,Placed,Paid
939,934,50,2025-03-13,111422.75,Shipped,Pending
940,476,17,2024-11-30,71109.31,Placed,Paid
941,993,4,2025-06-15,17008.04,Shipped,Paid
942,613,29,2025-11-20,71496.24,Shipped,Paid
943,219,2,2024-08-15,125624.82,Placed,Failed
944,816,14,2025-01-27,121285.03,Returned,Refunded
945,740,18,2025-10-21,63901.07,Placed,Refunded
946,72,6,2025-01-23,66058.69,Packed,Pending
947,576,18,2024-07-24,88746.82,Placed,Refunded
948,940,7,2024-06-20,27942.43,Returned,Pending
949,373,28,2025-09-15,97499.82,Cancelled,Failed
950,622,23,2025-09-02,8446.97,Cancelled,Pending
951,227,1,2025-08-19,79740.8,Placed,Failed
952,557,50,2024-02-06,58843.56,Shipped,Pending
953,263,44,2025-01-23,52142.37,Shipped,Pending
954,867,49,2024-09-06,48805.15,Packed,Pending
955,821,45,2024-07-08,24943.56,Cancelled,Pending
956,982,14,2024-05-24,3683.68,Returned,Paid
957,662,42,2025-04-30,143517.57,Cancelled,Failed
958,808,2,2024-03-17,136632.76,Packed,Refunded
959,220,3,2025-07-03,21089.18,Packed,Pending
960,146,27,2025-03-03,116083.58,Packed,Failed
961,467,8,2024-04-23,8530.27,Returned,Pending
962,585,49,2024-07-20,58168.85,Packed,Paid
963,537,37,2025-05-11,116337.4,Returned,Refunded
964,911,37,2025-08-01,31133.91,Returned,Refunded
965,869,24,2024-12-15,27540.03,Placed,Failed
966,418,4,2025-10-23,85543.44,Packed,Failed
967,9,2,2024-01-21,119508.3,Placed,Failed
